product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
01cf8c7364048b4b6ed0fe400667054d,brinquedos,42.0,241.0,1.0,1200.0,30.0,16.0,20.0
233ad2cdae25fbf46f0d090b678d23f4,market_place,53.0,213.0,3.0,775.0,35.0,9.0,15.0
2fffbf105cbbc6e86144f00ecf571635,beleza_saude,41.0,763.0,1.0,150.0,20.0,10.0,20.0
af76a54b712e9cab85d2824e96c56ff8,automotivo,60.0,505.0,3.0,200.0,24.0,2.0,17.0
ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,32.0,2228.0,1.0,1900.0,30.0,6.0,30.0
6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,41.0,260.0,1.0,775.0,21.0,18.0,26.0
1cac2c9aee1db62c108da2205880e09c,utilidades_domesticas,55.0,536.0,1.0,600.0,28.0,18.0,17.0
a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,50.0,379.0,1.0,1100.0,25.0,22.0,21.0
72bb19eb8886399d5a46785146792ba7,utilidades_domesticas,59.0,889.0,2.0,250.0,20.0,5.0,16.0
613d093272cb8f74f25a01e430155a6a,agro_industria_e_comercio,39.0,326.0,1.0,1050.0,38.0,41.0,39.0
d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,55.0,743.0,1.0,2200.0,34.0,8.0,22.0
2d6676e04aac85ce66dcf8d0529f4012,perfumaria,46.0,458.0,1.0,500.0,20.0,12.0,15.0
f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58.0,373.0,2.0,1700.0,34.0,10.0,34.0
13191128a8f50089d2ed9b7a25dc21df,construcao_ferramentas_construcao,56.0,1087.0,4.0,6250.0,55.0,14.0,44.0
95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950.0,40.0,6.0,35.0
3abf2d4698bf245577543ea01d9c7f16,,,,,200.0,22.0,14.0,14.0
33202a8e7a645388c41ed714203d7131,alimentos,45.0,911.0,1.0,3350.0,20.0,21.0,20.0
99d1f27bf9ea0392ab69d0203c6efdc4,perfumaria,60.0,1772.0,1.0,150.0,16.0,16.0,15.0
99b4596b82b6f75d453160c9c75e01f4,artigos_de_festas,36.0,378.0,1.0,1550.0,23.0,17.0,18.0
b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,44.0,233.0,5.0,461.0,18.0,10.0,14.0
3647983375e701c3f089068b5fc0cf98,automotivo,60.0,1146.0,1.0,4000.0,65.0,25.0,25.0
f7740e5b4337a3cc4a8a204553101a85,beleza_saude,43.0,876.0,2.0,543.0,30.0,12.0,16.0
0776155007ad20447a0b0f91d4aad644,alimentos_bebidas,42.0,2263.0,6.0,1000.0,28.0,13.0,13.0
bfae0d55eef43da69474aadac456cbe4,esporte_lazer,56.0,1494.0,1.0,300.0,20.0,20.0,20.0
3932e37f1f658768ac53fbe680f145bc,cama_mesa_banho,60.0,850.0,1.0,1100.0,40.0,10.0,30.0
ce87eb0f80420c505b53adef21bf93d6,livros_tecnicos,18.0,612.0,1.0,500.0,23.0,2.0,16.0
83ef44e104d09603c783f1cc00cff82a,relogios_presentes,58.0,591.0,1.0,500.0,16.0,11.0,11.0
c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,64.0,409.0,2.0,10900.0,45.0,15.0,35.0
9b393d3360316521a943267765a47fbf,beleza_saude,52.0,572.0,1.0,300.0,17.0,14.0,14.0
d3f4f3de0f4576184674937d1e9cecca,brinquedos,51.0,122.0,4.0,450.0,20.0,31.0,30.0
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33.0,523.0,3.0,584.0,16.0,11.0,13.0
b5075db67f027daed66cc97a6626a7b8,cama_mesa_banho,58.0,663.0,1.0,4200.0,34.0,10.0,38.0
4a0c2a56e65c941a0bb9874c47dd66d8,cama_mesa_banho,58.0,2375.0,6.0,1400.0,30.0,20.0,26.0
6b1b29dd58c0342e04f9063e070bd6ac,cool_stuff,52.0,894.0,1.0,2250.0,34.0,52.0,30.0
1e56c680b07833e85fec6904b2c7e4b8,pet_shop,58.0,502.0,4.0,200.0,27.0,9.0,26.0
d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,50.0,589.0,2.0,600.0,19.0,10.0,15.0
73deb4d29b1361deb8e78b75478f210e,esporte_lazer,60.0,1596.0,3.0,750.0,30.0,11.0,20.0
c2df3d01bc5d236c85400b0d432bf97b,consoles_games,15.0,728.0,1.0,110.0,17.0,2.0,14.0
98600823ba81f3ba76386dac7c31ee06,beleza_saude,47.0,1115.0,3.0,125.0,24.0,12.0,20.0
036734b5a58d5d4f46b0616ddc047ced,telefonia,58.0,751.0,5.0,300.0,17.0,4.0,12.0
e7ef7e0bc312196681f8304cf7ddd92e,automotivo,37.0,269.0,3.0,6700.0,70.0,25.0,22.0
893c4e4b07dcb5a590645ddeb8894cb5,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,137.0,1.0,16900.0,40.0,30.0,40.0
a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,25.0,253.0,3.0,7000.0,25.0,25.0,25.0
87aa68bb4f8c5d53b7a6a496ce10d86c,pet_shop,55.0,703.0,1.0,1500.0,50.0,30.0,33.0
a1766f2d27b4e90a0d78d8e115295399,perfumaria,58.0,942.0,2.0,450.0,16.0,16.0,22.0
a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,51.0,231.0,1.0,2100.0,40.0,6.0,29.0
cb57afec681197430ddab41d90304aba,esporte_lazer,55.0,416.0,1.0,400.0,22.0,5.0,20.0
2c71e9b9845634cb1ea6285a8f3cbf50,eletronicos,54.0,381.0,2.0,100.0,16.0,8.0,16.0
003128f981470c3e5a2e7445e4a771cd,esporte_lazer,59.0,1100.0,6.0,1550.0,16.0,10.0,16.0
3ac52f93c2299daa201fbb7ff36546f7,informatica_acessorios,60.0,401.0,2.0,150.0,16.0,5.0,15.0
d31bf2a9527a3b785e229da07cbb86af,utilidades_domesticas,30.0,299.0,2.0,250.0,16.0,23.0,14.0
2eb9b2ef7c1da3c7b99702452ea4729f,tablets_impressao_imagem,64.0,547.0,3.0,300.0,26.0,3.0,26.0
2fad6925ba23d76e45c9496828e62a79,utilidades_domesticas,59.0,760.0,2.0,650.0,20.0,11.0,15.0
58493ca240e8c701678576a04c2d6336,eletronicos,52.0,537.0,1.0,200.0,21.0,7.0,14.0
1ed390fc2e1df06251341c288d315eea,esporte_lazer,56.0,1236.0,1.0,4350.0,20.0,20.0,20.0
693567e68c0e3d72dc3ae88159aeed6c,moveis_decoracao,54.0,315.0,1.0,303.0,14.0,14.0,28.0
94e25ee525bdcdce608d423d902a0372,alimentos_bebidas,58.0,457.0,3.0,2950.0,17.0,22.0,17.0
ccf965dc2dedc243ce245610ffcc1e6b,moveis_decoracao,33.0,106.0,2.0,250.0,20.0,20.0,20.0
7aeaa8f3e592e380c420e8910a717255,eletrodomesticos,37.0,1642.0,10.0,5500.0,29.0,37.0,25.0
dd28e3f8ffd0e519d30839eb27ccfae3,informatica_acessorios,55.0,956.0,3.0,239.0,27.0,8.0,16.0
bcac2cdcd851929a5caa3e1508d5abc9,utilidades_domesticas,45.0,928.0,1.0,800.0,39.0,6.0,28.0
1cee940750667f29c969974d268656f8,beleza_saude,41.0,1918.0,1.0,580.0,39.0,11.0,15.0
b15b38f8a24ce6254dfa5bc5a06f18c5,automotivo,50.0,214.0,4.0,1600.0,25.0,9.0,17.0
ca4a58d8a97a4e1c5822292d4cfcb4b6,fashion_bolsas_e_acessorios,35.0,385.0,1.0,100.0,17.0,3.0,12.0
ace5d86cf1ac63cdb76f49e5cd23d2f8,moveis_decoracao,60.0,473.0,1.0,600.0,30.0,4.0,20.0
b61d1388a17e3f547d2bc218df02335b,,,,,350.0,16.0,6.0,11.0
385a33a408e9c35c9fbc2025c12f3784,informatica_acessorios,52.0,967.0,1.0,220.0,22.0,13.0,12.0
337be49673e511e2bd38d390cf57d7c4,relogios_presentes,53.0,542.0,2.0,400.0,16.0,11.0,20.0
85d187257cdbf2692d10649a11c7e78b,malas_acessorios,47.0,414.0,1.0,2000.0,35.0,27.0,12.0
8bf5b1e066d9fb2a639f8f69d55a370d,automotivo,55.0,1440.0,1.0,575.0,20.0,10.0,15.0
cc3181a81384b6fc34602d49cb6068a6,eletrodomesticos_2,33.0,94.0,1.0,18450.0,68.0,21.0,42.0
74291f20821eae2aacb949b41622ef52,perfumaria,42.0,155.0,1.0,600.0,20.0,20.0,30.0
4a9947ec1fcec2b3321193ed5590e8cb,relogios_presentes,42.0,576.0,3.0,300.0,16.0,2.0,20.0
d0c59b22539b0b391e5834a1dae7caa8,brinquedos,35.0,272.0,2.0,350.0,19.0,22.0,17.0
4df4e2fa82369cf0ba8bb28833d44848,moveis_decoracao,49.0,199.0,4.0,650.0,19.0,20.0,15.0
4c35791f944cf1550e8ae288b3f9e258,informatica_acessorios,53.0,514.0,3.0,424.0,25.0,10.0,19.0
eb6913790ee61d3d4d8dffcbbedea827,pet_shop,57.0,1268.0,2.0,102.0,20.0,6.0,13.0
ea697d5bbca113fdf96cf66f7aa135c8,beleza_saude,36.0,668.0,1.0,650.0,16.0,40.0,11.0
675dbd52c3dadeafa9a8c96ea5a9bfc6,bebes,58.0,801.0,1.0,2300.0,36.0,30.0,19.0
28b5eddd0f9eb2e6a7dd8a36e0a79828,utilidades_domesticas,60.0,279.0,1.0,300.0,35.0,4.0,15.0
52198ab6a720304fd80cac19c691a049,beleza_saude,54.0,3569.0,2.0,150.0,32.0,20.0,20.0
e8f625d123fb9e3cdf3e99bda7db0db1,esporte_lazer,54.0,664.0,1.0,250.0,22.0,10.0,15.0
0f8977d115c52d93a05dd4eb7052baff,cama_mesa_banho,59.0,266.0,1.0,3975.0,46.0,12.0,43.0
c83bfa25f218562a2db2cb8abce10e1e,telefonia_fixa,63.0,150.0,2.0,100.0,16.0,16.0,16.0
c76ce8f19e21cfc8226f0551ed5da750,cool_stuff,54.0,940.0,1.0,1800.0,42.0,25.0,15.0
0f4d27b820e317c951649da022895e0e,brinquedos,37.0,337.0,1.0,325.0,17.0,18.0,12.0
926ecae86335e45fea05e1e39e9a5be9,utilidades_domesticas,51.0,339.0,2.0,9500.0,42.0,54.0,25.0
557484a8965bdc4e548658239f7663fd,ferramentas_jardim,52.0,1493.0,6.0,4000.0,30.0,21.0,24.0
70cc46ccdfff951dd7829395bce256ca,ferramentas_jardim,54.0,1318.0,1.0,700.0,30.0,10.0,20.0
2b5000342506556984dc8d0dcdbd4921,eletrodomesticos,58.0,108.0,1.0,150.0,27.0,13.0,17.0
06ce9c3e61c7a07f872f8317a7dc534d,beleza_saude,42.0,3887.0,1.0,100.0,16.0,8.0,11.0
b9055c6417cea84a8198fec56ff6148f,construcao_ferramentas_iluminacao,58.0,291.0,1.0,2350.0,30.0,30.0,30.0
995e25d9b46dee183004994645768d95,esporte_lazer,57.0,722.0,4.0,500.0,16.0,15.0,20.0
50571d0f0f8ffbeec1c64cefeec01135,fashion_bolsas_e_acessorios,58.0,526.0,5.0,350.0,43.0,16.0,27.0
9d358fd2a77935cffa32834b50cfb21e,cool_stuff,53.0,953.0,1.0,1200.0,42.0,25.0,15.0
3ae4b63ae37e03994e257921c73d50b8,cama_mesa_banho,59.0,282.0,2.0,7683.0,38.0,45.0,52.0
de907886b218bfa2e0097c1fdff81785,eletronicos,60.0,443.0,2.0,100.0,22.0,4.0,11.0
7ce49c8945602088c4c4ca3e0ceb8244,,,,,1400.0,35.0,3.0,35.0
27c63413ca2806bcab40a31d0f862a59,climatizacao,60.0,1271.0,1.0,4550.0,40.0,21.0,32.0
a93ad122024312ca432da7f7b32474b4,cama_mesa_banho,48.0,267.0,1.0,1588.0,48.0,12.0,44.0
98bf9f3941be6afbca9ea37f8eb0c466,pet_shop,40.0,287.0,6.0,1400.0,20.0,16.0,22.0
f110a8fd4a8052d5717ce2adc2bb71d0,esporte_lazer,57.0,1176.0,4.0,3350.0,66.0,6.0,43.0
5bf681c3d83a332fbb49765e3e572145,utilidades_domesticas,44.0,205.0,6.0,100.0,16.0,7.0,20.0
52261c8a90724edab7b960c69dbf7a9c,utilidades_domesticas,24.0,761.0,4.0,950.0,21.0,27.0,21.0
7446478ea3cd9ec46d67ad284c09df66,cama_mesa_banho,48.0,2154.0,1.0,1800.0,30.0,23.0,11.0
c857b96593773e940454e76efa8eabb3,moveis_decoracao,55.0,133.0,1.0,700.0,35.0,4.0,30.0
4834f24983a4f056e5ae64265f723aaf,eletronicos,52.0,468.0,3.0,230.0,16.0,14.0,15.0
980ecbcc15fe174ec1e5757c4d75b1bf,agro_industria_e_comercio,48.0,157.0,1.0,250.0,17.0,3.0,10.0
165c9d7f2d58ca8e4af9381c0b0226a4,eletronicos,34.0,279.0,4.0,417.0,17.0,9.0,15.0
d19284bf0893e07e80c26fe4ad33458e,moveis_decoracao,47.0,1750.0,4.0,2550.0,105.0,3.0,70.0
9739d07ec835e1c66eedb9a6df402bd5,cool_stuff,44.0,354.0,5.0,900.0,43.0,21.0,26.0
39fbb313b6c8c6cc28e358f37e3068c1,relogios_presentes,57.0,500.0,1.0,300.0,16.0,11.0,11.0
6d07236d4abe99b5b1cbf368971bf6e7,brinquedos,49.0,170.0,6.0,200.0,17.0,7.0,12.0
7bcc81e7096d625f592094c60385ebc5,bebes,55.0,1633.0,1.0,550.0,20.0,13.0,13.0
88ef4dcecbad145f927ebce34fbdde97,brinquedos,36.0,1588.0,4.0,2050.0,47.0,13.0,24.0
64b7b1d7151216b171067bafdb70d0bb,bebes,54.0,369.0,1.0,450.0,35.0,2.0,25.0
a669398f595527fc03acc1ebda6b3cce,beleza_saude,58.0,905.0,2.0,300.0,20.0,10.0,15.0
0751d46ff778c72973f67da627093303,relogios_presentes,57.0,623.0,2.0,317.0,18.0,13.0,14.0
44feb28a74abb0f2f303412d60160750,livros_tecnicos,40.0,1120.0,1.0,500.0,25.0,3.0,18.0
c47d256557f7fa30144ecea5722eebc2,papelaria,59.0,307.0,2.0,8350.0,38.0,30.0,28.0
a8115d34a4b7b74388da609692162c37,informatica_acessorios,34.0,1080.0,2.0,250.0,41.0,2.0,29.0
418b40c9e83b7e5ac79e4a7ef975ebbe,eletrodomesticos_2,47.0,796.0,3.0,7300.0,82.0,10.0,54.0
89c5f56df4c7712aa9b0aefb21743989,esporte_lazer,48.0,541.0,4.0,3000.0,67.0,13.0,17.0
d248fe1e952b5b5d62572369cc23ac3c,relogios_presentes,34.0,608.0,3.0,600.0,23.0,19.0,15.0
9d29a021677d35a6b84c543bbdbcf120,utilidades_domesticas,50.0,205.0,1.0,800.0,16.0,11.0,18.0
169837a0e2864f37482261c3d7a2dd80,beleza_saude,53.0,3826.0,2.0,350.0,20.0,20.0,20.0
ae8a92195eb75e94998a210eeb51693e,esporte_lazer,43.0,513.0,1.0,400.0,30.0,5.0,20.0
29e4631be78811ab993ae12613053b53,automotivo,58.0,623.0,1.0,3100.0,70.0,8.0,70.0
ea44caac707f7f1325182a538007f838,bebes,59.0,809.0,5.0,6600.0,45.0,25.0,35.0
237629a2fbb505d4db6ef67408dcf5bf,utilidades_domesticas,54.0,460.0,1.0,475.0,24.0,19.0,24.0
528006c231a0ed1649af2db0ab6c69ed,esporte_lazer,47.0,80.0,1.0,850.0,36.0,23.0,18.0
f71c0f4ee48321ba6b82205b2fc9e08f,moveis_decoracao,30.0,669.0,4.0,975.0,35.0,25.0,21.0
90f97298579cd20412fdcc9b7a2d4b6b,alimentos_bebidas,31.0,502.0,1.0,475.0,20.0,16.0,13.0
759329d7653fd0c9a2b00d60aa8dd047,esporte_lazer,48.0,541.0,1.0,200.0,26.0,5.0,13.0
f6bd73f359ad6b91076b19cc0b70b44a,informatica_acessorios,60.0,878.0,5.0,1050.0,29.0,16.0,18.0
d8347a6f6301cb4343a6e05e095e5871,papelaria,60.0,815.0,5.0,1150.0,21.0,15.0,15.0
ede2db86fe8aefa5df3788e970819229,pet_shop,43.0,261.0,4.0,950.0,50.0,20.0,20.0
2ac7c9339ff85fff3e1aee3eaf7bb315,utilidades_domesticas,43.0,357.0,1.0,217.0,18.0,5.0,14.0
30b426aecc4e322e14030c1f384b1763,esporte_lazer,25.0,1002.0,1.0,2433.0,30.0,24.0,24.0
d0b9d3d449a97f582b325f11b512bfd2,livros_interesse_geral,35.0,1254.0,4.0,1833.0,17.0,17.0,18.0
da77fdd937aba84787dbbba9231f79f8,automotivo,59.0,1655.0,3.0,550.0,16.0,21.0,18.0
7642ddbf174d9a97119510f56be6c201,brinquedos,55.0,1131.0,3.0,1950.0,30.0,35.0,35.0
b5c114b11d53b6fd85a6a90790f0b479,utilidades_domesticas,30.0,678.0,3.0,267.0,24.0,15.0,12.0
31a2f42a87890f87d77daebdfabc182e,brinquedos,58.0,419.0,5.0,1700.0,30.0,35.0,25.0
39af1cd37608a2db10b81fd2350ce047,pet_shop,41.0,998.0,1.0,533.0,24.0,15.0,16.0
19998f21eb0c32c91d5530613a490f41,relogios_presentes,49.0,705.0,2.0,500.0,23.0,15.0,19.0
15a9e834e89eab39d973492882c658d6,cama_mesa_banho,52.0,530.0,6.0,949.0,30.0,20.0,26.0
1fd5b8526b883f92d22dc09cda3031e3,cama_mesa_banho,54.0,123.0,2.0,350.0,70.0,8.0,45.0
e145fe0be63a7cfdb3b2d57c6769cec1,eletrodomesticos,54.0,246.0,1.0,100.0,18.0,8.0,13.0
d4cd62aeff97bcd3154deb9488f0cc5c,beleza_saude,15.0,726.0,1.0,450.0,16.0,2.0,11.0
b41f1b93d5b478ecc56bcd6285c3a696,esporte_lazer,57.0,1537.0,5.0,450.0,30.0,10.0,30.0
a8d952e8e5436a6fe36d24c402d100de,telefonia,60.0,540.0,6.0,300.0,17.0,4.0,11.0
a1fa8c0b1d3e019af17cb198cefa4691,eletrodomesticos,57.0,137.0,1.0,100.0,18.0,8.0,13.0
7dcc2e60786a27f4a3115fdf666b81fe,fashion_bolsas_e_acessorios,60.0,487.0,15.0,500.0,20.0,10.0,20.0
c9bf1f1d7fdb5fa18943e2d9dad5de02,utilidades_domesticas,56.0,1220.0,2.0,500.0,23.0,2.0,23.0
3c07c4a8d970b0ffad8a97bd6b5e478c,moveis_decoracao,56.0,1750.0,3.0,2450.0,105.0,3.0,70.0
822c9ab05e9b8114704a5b2cd8639585,perfumaria,49.0,300.0,1.0,520.0,24.0,13.0,17.0
b520bae2a8c9790cac40196cb2025283,moveis_decoracao,40.0,94.0,5.0,200.0,16.0,5.0,20.0
40f9995eecfc68f54991ca49582e9885,telefonia,60.0,816.0,1.0,150.0,27.0,5.0,20.0
836c4b48c2b383bb38bb5788f828c596,fashion_underwear_e_moda_praia,47.0,187.0,2.0,100.0,26.0,5.0,18.0
42283300f3811baee739f5f6edc6feee,construcao_ferramentas_construcao,60.0,1988.0,3.0,450.0,16.0,14.0,11.0
189e539d996a9b8ba4bba1a140a024a7,beleza_saude,59.0,763.0,2.0,300.0,20.0,10.0,15.0
f2f960ea3804c29b5e5834c34082a0f4,fashion_esporte,51.0,511.0,2.0,200.0,16.0,12.0,12.0
8934769521d632e65c27992662f05673,cool_stuff,26.0,1105.0,3.0,200.0,17.0,4.0,13.0
ace77a1ab97b16e1947ee74c5f2d8c64,market_place,50.0,312.0,9.0,600.0,29.0,12.0,23.0
bd9fca6bf4bdcbf4094d7bc11415dfe5,eletroportateis,47.0,2378.0,6.0,4683.0,45.0,29.0,22.0
50f1880f1989251727fbbfe8c0a346a6,cool_stuff,54.0,661.0,2.0,1450.0,42.0,25.0,15.0
2bb3e85f2a403543fdb64e266e70c792,brinquedos,57.0,925.0,5.0,19450.0,45.0,50.0,45.0
9bda44a359c6f3c4a011c470eaa1708c,perfumaria,37.0,531.0,1.0,500.0,16.0,16.0,16.0
ec22e13f6e6798a040b5e4db9d434e59,brinquedos,43.0,223.0,1.0,350.0,45.0,15.0,35.0
a4c27cf9767fe2b589251c764b891eda,perfumaria,58.0,1061.0,2.0,368.0,22.0,15.0,18.0
902a8b8bb0768e8562edc2d903337812,bebes,33.0,104.0,1.0,750.0,40.0,11.0,35.0
40c19ad8081c5efe90d93d945287adb8,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0
a8c6a80cff824c02863660b09d8a5502,perfumaria,37.0,641.0,1.0,200.0,16.0,3.0,12.0
5aa4825c48568a0e84cbb5a84fe0b533,informatica_acessorios,59.0,211.0,2.0,700.0,30.0,12.0,12.0
672bdce161930b1c72890c619224376a,fashion_bolsas_e_acessorios,27.0,542.0,2.0,1000.0,20.0,20.0,20.0
977f845fc71d6dfd5af3a0aaaabf2161,bebes,46.0,1947.0,4.0,10000.0,50.0,34.0,50.0
694f7daacd749d7bde487e0f9675c5b8,malas_acessorios,55.0,1002.0,8.0,850.0,30.0,15.0,15.0
283f243bb09e48e8f324d175182d5cfa,telefonia,60.0,1440.0,4.0,225.0,18.0,5.0,16.0
ce195678bb5445bf68a272e3aeb5bb69,esporte_lazer,54.0,1186.0,1.0,3800.0,31.0,31.0,31.0
c702ae743958a81cd230189d4e72674c,informatica_acessorios,41.0,344.0,2.0,183.0,23.0,14.0,14.0
115fdef806a3b8e9fc52a1dee818f2de,bebes,49.0,376.0,1.0,450.0,35.0,2.0,25.0
bb1ee1154c7f9b5329328e3fab9e6bb2,papelaria,54.0,983.0,5.0,8800.0,32.0,5.0,40.0
6e1b14d3cbb5fb3a2c00351007127dfd,cool_stuff,55.0,985.0,1.0,1625.0,44.0,24.0,32.0
18301962305db63b0f3e995998075ffa,construcao_ferramentas_jardim,33.0,164.0,1.0,200.0,16.0,16.0,12.0
87f6e794e8e759e774a4c34590565036,brinquedos,59.0,1961.0,6.0,950.0,35.0,6.0,25.0
42749c525c90994bd3d4c74edf047172,construcao_ferramentas_jardim,57.0,1289.0,1.0,1300.0,60.0,13.0,23.0
db933f6b3a695ab2f9f990ced2a0c258,informatica_acessorios,46.0,518.0,1.0,850.0,35.0,15.0,15.0
901d948bd60c35ff015aa3a8fe28b610,informatica_acessorios,30.0,642.0,2.0,200.0,20.0,10.0,15.0
00de7f393d962717eeeb2d7131a40dba,telefonia,47.0,816.0,2.0,300.0,16.0,5.0,12.0
70906e04da1eebf3d1b8791bd09ffe85,informatica_acessorios,51.0,518.0,1.0,214.0,18.0,14.0,13.0
884b444b6ef19272ab3adf358afcc921,cool_stuff,25.0,258.0,1.0,10600.0,57.0,34.0,37.0
643a66b1dc5dad3de6cb5a41549e72f1,casa_construcao,51.0,1558.0,2.0,300.0,27.0,8.0,21.0
2d27434c710806b971a721da337a112a,relogios_presentes,58.0,401.0,2.0,200.0,16.0,2.0,20.0
e502a4cfd9526d141774f8f7b3d2f782,informatica_acessorios,59.0,129.0,2.0,100.0,16.0,8.0,11.0
794c86fac605d182da0e2e7965c047f6,consoles_games,23.0,1537.0,1.0,200.0,21.0,5.0,14.0
bf06a69bb27c58156391de458700f3e7,relogios_presentes,60.0,272.0,5.0,300.0,16.0,2.0,11.0
159d2dfef362b9ad87fc748aeca593e8,esporte_lazer,31.0,792.0,3.0,400.0,23.0,20.0,15.0
732b161706d966d09976eec245d8b3bf,beleza_saude,52.0,1796.0,1.0,2100.0,30.0,17.0,17.0
45f68d6b5c1bdaeb13882fdcb62e4e47,bebes,57.0,1644.0,3.0,500.0,23.0,33.0,11.0
3606696d19bbcad6cb6c0e985749862f,automotivo,56.0,882.0,4.0,450.0,16.0,9.0,15.0
e002889aa3b0026aa7dd040d8344a14b,esporte_lazer,55.0,1889.0,5.0,650.0,38.0,10.0,28.0
2944c269bc95271a46f4c63f07149b0a,cool_stuff,58.0,681.0,3.0,275.0,16.0,16.0,13.0
b18d3e74e5793a823be8acec061a5977,brinquedos,58.0,78.0,2.0,367.0,29.0,21.0,21.0
5cd053141f4add1fc0a9ea4fb43242db,beleza_saude,49.0,1490.0,1.0,850.0,31.0,14.0,20.0
962a6951154f98f2c8e9a5b8b2bcf4a9,moveis_decoracao,47.0,610.0,1.0,2550.0,30.0,35.0,30.0
1a264b7839c199ba4df21d5284492650,automotivo,44.0,1335.0,1.0,250.0,18.0,11.0,14.0
691e94cb0e5eef842f15bb1ca0dac309,utilidades_domesticas,53.0,810.0,1.0,6500.0,63.0,14.0,44.0
d1ff1a1223a2739d17005c9f4c4a40b6,papelaria,59.0,240.0,3.0,10100.0,28.0,55.0,37.0
81a7ce9e5b3c92b523c22a4d3d3e05f4,utilidades_domesticas,60.0,213.0,1.0,450.0,16.0,30.0,11.0
7b85e3deef35afd6ebed5461ee8f0641,informatica_acessorios,56.0,617.0,1.0,1583.0,18.0,15.0,12.0
6fd08d44046ab994b96ff38ad6fcfba1,bebes,60.0,865.0,1.0,500.0,23.0,23.0,23.0
165948b2c41e846df7d09b56826a747f,fashion_bolsas_e_acessorios,55.0,89.0,1.0,200.0,16.0,2.0,11.0
7c197490eb450e4ef0453e2ac0af9f30,informatica_acessorios,43.0,275.0,1.0,900.0,30.0,15.0,15.0
87203c0c493c868d66c51ca0b47328d2,utilidades_domesticas,54.0,1023.0,2.0,3150.0,34.0,18.0,19.0
64eb8b21706b8e2c733ba16bf02a1537,beleza_saude,33.0,542.0,1.0,1100.0,20.0,14.0,16.0
b21f65209a6ce012874c5b0a33d7bc55,malas_acessorios,48.0,956.0,1.0,100.0,30.0,8.0,25.0
0c9439abe84dc40a64fc164365c4d064,bebidas,36.0,1481.0,1.0,2775.0,16.0,38.0,11.0
a9c07eb189dfb45ac5652b6a82f7b008,informatica_acessorios,34.0,518.0,1.0,950.0,26.0,16.0,16.0
5d0163a1864ccff91f6949a1b03a37ae,utilidades_domesticas,49.0,403.0,1.0,8450.0,19.0,48.0,27.0
531db530c03405e0e34470594e53b7dc,esporte_lazer,58.0,301.0,3.0,250.0,25.0,25.0,25.0
fc13bac52be6640d9a77f54894e2c0e6,beleza_saude,42.0,1158.0,1.0,550.0,17.0,9.0,13.0
a9e0a3a894f4bf7844830c090853c3e1,telefonia,49.0,79.0,1.0,375.0,18.0,10.0,16.0
c59f580bd1844c1f634ce410bda0a6ea,moveis_decoracao,42.0,1405.0,3.0,150.0,35.0,2.0,25.0
ec3a2834eedc556927bb46dbad044f91,telefonia,49.0,426.0,2.0,150.0,18.0,6.0,13.0
bc2d6310e5cbd60facb2f9c8d9471597,cool_stuff,23.0,779.0,2.0,7100.0,36.0,47.0,32.0
ac8cd7b94039a681dafe6f7d664864e7,moveis_decoracao,63.0,641.0,1.0,200.0,27.0,10.0,12.0
81c891c541361f1108fe9e2a645324d9,cool_stuff,47.0,832.0,3.0,13900.0,34.0,93.0,34.0
79e15231b726878193713bdd2c293448,esporte_lazer,59.0,1119.0,1.0,932.0,23.0,24.0,21.0
d2f2c2b94c6ac44ece0bd0dd202c7939,moveis_decoracao,54.0,241.0,4.0,1050.0,32.0,12.0,32.0
431dc11c26a67c6a49e81cee84f35b28,consoles_games,47.0,1338.0,2.0,600.0,18.0,12.0,18.0
0820af09ddc75b84841b1fab4da4be9b,eletrodomesticos,60.0,462.0,1.0,100.0,18.0,8.0,13.0
c0bc78ee82fbbd6bfc0638d513c238df,ferramentas_jardim,36.0,399.0,2.0,550.0,27.0,8.0,20.0
57414a165829139b9b534f0b4a794fe0,pet_shop,41.0,302.0,1.0,14725.0,54.0,25.0,37.0
d48bacc1dcd9c86bf1ed4ed2a303336c,brinquedos,52.0,752.0,3.0,1232.0,38.0,18.0,25.0
593bdcdada2c45e94684f7bb36ca6cb9,esporte_lazer,52.0,1541.0,1.0,400.0,33.0,20.0,20.0
8173ca41cdb176462f9ae79821a48404,esporte_lazer,57.0,382.0,2.0,150.0,20.0,10.0,20.0
